image_name,off_formation,off_play,off_play_type,play_res
b7f10855cabcee4106f72bd130374aa40c1ce4e6b378d71c555ed488f16c3e72.png,QUEENS RIGHT WING GUN WEAK ZAM,ZAM SWEEP,Run,Rush
75878a0b47a92f84e2a06364da8b78bd498afd4c7078c78a09c1725ad621caa0.png,QUEENS RIGHT WING GUN WEAK,DBP,Pass,Complete
2c118d4204343f1035402bbbfd86b3b6d248fcb5f8c9c44a4972533062668976.png,LIGHTNING TITE RIGHT GUN STRONG ZIP,3 STEP,Pass,Complete
f228f3e66cac9e0fff17dd950757ae042838ea75224fbc9634611e79c58772c4.png,LIGHTNING TITE RIGHT GUN WEAK ZOOM,IZ READ,Run,Rush
628bb167145a27e8cd9237101685f54457bde53b16f5e6727ed3676b7e987755.png,Queens Left Wing Gun Weak,DBP,Pass,"Complete, TD"
1830b4244e2a14f29ed7aec92340ebf3cc97b77b1f4ce999d6427355eb99da2b.png,TWINS SPLIT RIGHT PISTOL FB STRONG,LEAD OZ,Run,Rush
6ad919c7af203d45d234085ea5fb29fb9af4aa3b6d0bd1dfb0ebfa77efc4b0ab.png,EMPTY,DBP,Pass,Complete
e08638536532be4e9e69758696766b6733d621c9483b9495eb29e399cc2cf829.png,B KINGS SPLIT RIGHT GUN WEAK,OZ READ,Run,Rush
6c4675a7be67df6e3117582fd0b638ea8e5520de8476bea687073b185ce7e011.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Sack
dbdf44ccba5e595273a0f80277e74e4b7f0c1611c84444993d5d3532e4267d1e.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
eba9de1ffb0fdb4169f53d39cb61ebb18815ff0eaf12e9b4bcfca3a3cfa4f42c.png,LIGHTNING TITE LEFT GUN STRONG,LEAD ZONE READ,Run,Rush
26e85240546174873bbb5371d415721dc30c5f1be54992d36abd004268323e7e.png,EMPTY,DBP,Pass,"Sack, Fumble"
5dff794df0fca0cab140b7ce7fb7416b9c39e58da0d8243091ec024169de2cc5.png,QUEENS RIGHT WING GUN WEAK ZAM,X HASH SCREEN,Pass,Complete
7aed90f140a935fb58907507d7f944885a61959761ea328f319e6021cb63ba20.png,KINGS SPLIT LEFT GUN WEAK,3 STEP,Pass,Complete
a138705c7eb1963eb4a718e59ceff7284ac199a6a93f65c1ca2ce938e9cfce40.png,KINGS SPLIT RIGHT GUN STRONG,RPO,Pass,Complete
1aebc16657e316021b9bcba713ae492f8056f5c80ea9be1dfa4032df70f45857.png,KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Incomplete
f5d5e7ce90ebf32ced75707e8e43d4f7a5939854e49a44e4f701b40251ffd663.png,LIGHTNING TITE RIGHT STACK LEFT GUN STRONG,DBP,Pass,Complete
1fdb2a7e3f370ede5441b3137823229f0d76a1db9766902347f86e14f5a1b095.png,QUEENS RIGHT WING GUN STRONG B ZOOM,SPRINTOUT,Pass,"Complete, TD"
51be04d9ac1cd307470172a8e87162de49210220a6ca1b0824046f39ed98af6e.png,LIGHTNING TITE RIGHT GUN STRONG ZAM,OZ READ,Run,Rush
2f00b7fd4511f27147d9b09e38101ad477719ad41c74ca867820955fbafa3e42.png,EMPTY,DBP,Pass,Incomplete
b648cef2ff3256e35f97f49055942ad04ca803725926f5cae608403699023c93.png,KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
2e4d76b65d7a5cdc617acac2b14fa8381b19678d2794371494b1a06b8e992059.png,KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Incomplete
2fa016293a9dbd7f4f8579254d56e676785b9ec045db1ed5128f74811a816439.png,KINGS SPLIT RIGHT GUN STRONG WAX,DBP,Pass,Complete
98c55b8d0c8bb8d103d9a7b14e48fb072f1581b5e58f61ae65f10f89e3293e78.png,B KINGS SPLIT RIGHT GUN WEAK ZAM,DBP,Pass,Complete
f1d6ae9edc1075b56d20bfb470b5e7e59799dda672f6e0d9b44fefe3c9d14868.png,,,,Timeout
d15689d41ec413683db4e84d5c856702533b87a2d4e819da7d774e2320a641de.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Incomplete
ffe81a93bbd8bbe8449c7ee5b750fa4e031b4a929591ee1df48e0d28cda626bc.png,EMPTY,3 STEP,Pass,Incomplete
88a5c03737e1010aaaa904fb0f4903df3d11e0f172ac55929bc1af534c34e86d.png,KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Sack
006e8b4b0c705ecd6dd03ebdec9ec90c221a587fd54ce64abe28f4d639c51132.png,B KINGS SPLIT RIGHT PISTOL,OZ READ,Run,Rush
a9c78b93c8e67cde4bfb8502423db3b0f6be1aa25410432fad45ae1c0c9c00a6.png,B KINGS SPLIT RIGHT GUN WEAK,iz cut read,Run,Rush
0974f8476cf3a903b431dbed39c1ac156f78c8301589f0455472543bb32ee00f.png,KINGS LEFT GUN STRONG ZOOM,DBP,Pass,Incomplete
feef901616b7fd443be829fc85c8e369ec17de4daf8cebf4cb900dd960e349e4.png,KINGS SPLIT LEFT GUN STRONG,RPO,Pass,Complete
5fc39172018f1da14c98a4af1366f4ed8865955b47d10df2a17de139d911e54a.png,LIGHTNING TITE TIGHT GUN STRONG ZOOM,DBP,Pass,Interception
d77b8f3d6706f502777c8f2d9745fcc8014b0ec757b779d1e935d05012710af9.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
c44b6923c373e5696ae77359f923835e77702f0d0c789d77579234f17a86de14.png,B KINGS SPLIT LEFT PISTOL ZOOM,iz cut read,Run,Rush
8cb39ac426aa93e3f4d1523d83749434d256b92dc9517e5ddc1690410a2e3e55.png,LIGHTNING TITE RIGHT GUN WEAK ZAM,RPO,Pass,Incomplete
95042f671062ede1dce073b4250a071bfdcc32d151827b41cf1c6033a7d3f2ff.png,KINGS SPLIT RIGHT PISTOL,DBP,Pass,Penalty
e9bfb31af76564ae5c547b55be05557f8c2d33f98e9379f983c7dad4ce91051a.png,B KINGS SPLIT LEFT PISTOL,DBP,Pass,Complete
ca7a3e641b03617dc612e22a125449774f78c3313879bfaacf221a12974d2cf8.png,QUEENS RIGHT GUN STRONG ZOOM,ZAM SWEEP,Run,Rush
ca50a8628037117308cfb5c2a53b2b84f69c8729af01ec2217dedf79fc27bd0b.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,"Complete, Fumble"
75a8459c2bcb9f8baa3b1852ff57fa13d2af238222f04114cc026618a6210f0c.png,KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
5108b6f97f2ec33a853ab2b33f02632b53415bdfb9fdc3421d5d94201d75d4a6.png,B KINGS SPLIT LEFT GUN STRONG,OZ READ,Run,Rush
0e0844bbd5363a07eb56c78cd2d2f017bd6473bea00df7a2feb2d83bdab260bf.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
2ea27d8df012741aa6038a4b4b7197e0b0d3f932c23c6d076589eed37ddb0c3a.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Incomplete
b1e7ae67cba5071eb278be3fb78997b6c7c58a3f3e55ad6d6fa1906888949e6d.png,LIGHTNING TITE RIGHT GUN WEAK,DBP,Pass,Complete
a820669a3d9c6ed7e2b368691e7362929a23a62ffb5bda3793066fd897455a8e.png,LIGHTNING TITE RIGHT GUN WEAK,OZ READ,Run,Rush
95b67fe5f4ff0492c05f333e2e7280e9d9ca61a4e1774b5ad8f28046f64f47bb.png,Queens Left Wing Gun Weak,iz cut read,Run,Rush
faef81c01d36596150c007a2962e178f65f55de516ff315aaf2f6aa28f7e7d92.png,LIGHTNING TITE RIGHT GUN WEAK R TRACE,DBP,Pass,Incomplete
bcbac94729cc5b9aaa40c32900cb9fd33f7adefc0dd3afd0cc52690221df2a1f.png,QUEENS RIGHT WING GUN STRONG,iz cut read,Run,"Rush, TD"
c99e19cebb1f6fae2b2aef7032d05f377f575bd0aefef66977f9f211941505e8.png,LIGHTNING TITE LEFT GUN STRONG X TRACE,DBP,Pass,Incomplete
c4fe7fe633daab5f13f2a9a872a4ae9e103ff3ef33dbe5a4aed52085dbdf731d.png,B KINGS SPLIT LEFT GUN WEAK,3 STEP,Pass,"Interception, Def TD"
4ee8ed8a379e5b66929f15d247f743bd7f28a9997b6726751b77d736598190bd.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Incomplete
fd431f3637a9bc05ce3f29e601afba5c60447aa43111f516c633c54bf7a0242a.png,KINGS SPLIT RIGHT PISTOL ZIP,DBP,Pass,Incomplete
ccb8de66a46daa8bc3264a66a944e7987c73913d3c1fa4e5802ce53628fa5e69.png,B KINGS SPLIT RIGHT PISTOL,DBP,Pass,Complete
88408af3b1b5839c4e9347ee30216f591a0f0a02ebab39035166ecc66db7cb67.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
978308e6c4a493a16d9913f8d03d2dcb879c57db69bd533a5912c1cc071a6327.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
fa54a97c81d22c1ff9c7ba6ae33b266ce6f8e1c10ef6e98b543215a9e91319b7.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Scramble
cfe4f452e7b8b3399e1cc1cd3160b1eefddb5acdd45fbdbd8fc970c52033e1e8.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
5a271186046d56fa92919f5619457f7618468f160548b396c50f5b0ba603dec2.png,B KINGS PLIT RIGHT GUN STRONG,DBP,Pass,"Complete, TD"
b9a3aa57a7c02b47b68b3d32de6f6b47597f28532a32d764acd7421550794cc8.png,B KINGS SPLIT LEFT PISTOL BING,DBP,Pass,Dropped
f544f45fb6c7c51bac4b895c7b99cf6a92dd26744b989637d16367ba9d9d5066.png,B KINGS SPLIT LEFT PISTOL,DBP,Pass,Incomplete
1a3521c143e69cac8faf92b90042cde5b2e48b01759e1d9e1b5fc99de952615d.png,KINGS SPLIT LEFT PISTOL,DBP,Pass,Complete
0a1b3494fc482ebc6fd75193fde926cf7191b0a30b0e44287c85e9d0acdd9aba.png,KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Scramble
4c6e2c7f6d9727831fc44334f51e687015fec9d508a56138465d3ae3201f7aa3.png,KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Dropped
8108cb43f5808ef79ada19ecee74ccdadc186b9e45e8207febbecc35ff7e2294.png,LIGHTNING GUN WEAK,DBP,Pass,Dropped
95320c084ea95c1fd2ae9ec099dd925b49c95d6c31044de48a075f9276338b7c.png,LIGHTNING GUN WEAK,DBP,Pass,Scramble
71d028cb11771cde7a13176ef826e23353745e4ae238695f4dce341a8d4abee3.png,LIGHTNING GUN STRONG,DBP,Pass,Incomplete
62ff41e60e30336b02423dc499cc8d1ca5c3fef739e547e3ca54da695536f88e.png,KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Incomplete
d4f800636ab0df80f0a69392e352fb919c07a5af8d5fc582e5db0a0a1f4f5285.png,LIGHTNING TITE LEFT GUN WEAK,,Run,Rush
7f95d89d04494f12170992ca24071339d035f8269f669e2e302b93e8c55d1de0.png,EMPTY,DBP,Pass,Incomplete
6b0bc67bb0c3a8d81ff8edca85eccc650e715e5540c5002cfca35f95ad173733.png,B KINGS SPLIT LEFT PISTOL B TRACE,,Run,Rush
5df7dc81dac0d99c693a872a4857f26fae6f8f5249f6e147a3ac1c9ed938ee20.png,LIGHTNING TITE LEFT GUN STRONG,,Run,Rush
b5f038e339bbaf8149a553cafac587d884a31d16d11257b1b5668b48d28ff1f0.png,BOXCARS RIGHT WING,,Run,"Rush, TD"
82677c44cc693c39fd9dce6def37ed6d52bfc7501665151d0af8087009f82d2c.png,B KINGS SPLIT RIGHT PISTOL,,Run,Rush
0bf9ab98f567ee377be7b29f009c0e0112834e108b5a3ad2d2e181f2d59296e3.png,LIGHTNING TITE RIGHT PISTOL,DBP,Pass,Incomplete
8a0f5e8b40c496bcbdfa6354bc4eb2f5d6cffe7dfafe66dd1bb7381ceda3b7fe.png,LIGHTNING TITE RIGHT GUN WEAK BANG,DBP,Pass,Sack
84c376f998f0f5365fbc6080fafe98b81bf109a10cddaf4488207993683e0e3d.png,LIGHTNING TITE RIGHT PISTOL ZOOM,NAKED BOOTLEG,Pass,Complete
75d7175725c28be84bfc11890e8b4a087de00db1e76e1a9d1216a4e5d3fb1c68.png,KINGS SPLIT LEFT GUN STRONG,,Run,Penalty
4916fbd406d671be0f72dc4a507c20f5e76821b21b8534f9b5cff9d0f4d2e43c.png,LIGHTNING TITE RIGHT GUN WEAK,BUBBLE SCREEN,Pass,Complete
d30ef7f94a576781eb92dda3049f388f29036935b3e2526d69cc59b737690436.png,B KINGS SPLIT RIGHT GUN STRONG,DBP,Pass,Sack
686d820c2edf47e816211867d85c73a6e1acf92e4165261c4a13a7b2023bc2ce.png,LIGHTNING TITE RIGHT GUN STRONG BANG,NAKED BOOTLEG,Pass,Incomplete
6f117bc9216ae40ff8909a3a424e1b3ef44ff0b1eff5e355d700240249249279.png,LIGHTNING TITE LEFT PISTOL,,Run,Rush
0a992aebd368571fccc7a854eaf66bff04e055e4a1111ff165319886765041ad.png,B KINGS SPLUT LEFT GUN WEAK,DBP,Pass,Incomplete
8b3dfcf7c1bac07b2f72167fc7f03a0668846abd77235a8b90af329146ce235a.png,LIGHTNING TITE LEFT GUN STRONG,,Run,Fumble
ceb86af08c59e1f1c0a7626a4c881be509b26df85db55883b2a33b4ab8c55e42.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Incomplete
a07078f4140f39899f4e7254294d7fd732e57913eacb02e101132702693fa3f8.png,EMPTY,DBP,Pass,Incomplete
2ca78b620f0d55eee255d33b29bc9c18155ff3c2841a07239444f77cadb609db.png,TWINS SPLIT RIGHT PISTOL FB STRONG,,Run,Rush
cd4359d9d78fbdde020574f46ca60f58aab8e1af7486f7bffdc0d64d4f00acfe.png,B KINGS SPLIT RIGHT GUN STRONG,NAKED BOOTLEG,Pass,Sack
b15dd2ae7d926a06db6626befdb705c67d7795407b54265438c70cedf09888a2.png,TWINS SPLIT RIGHT PISTOL FB STRONG,,Run,Rush
a5ccaba2b5c1d7a170692e167c9c419041f9997eae8558df4ec02a62715e1d98.png,LIGHTNING TITE LEFT GUN WEAK ZOOM,B SCREEN,Pass,Incomplete
4e6808c40c85aafa08a791a72cb94346de1534e64fc062a8d49056d210aef7d7.png,KINGS SPLIT RIGHT PISTOL ZIP,DBP,Pass,Complete
8d1ecac1a4efc990c9913a90ad76805bf74ac5077c009bdf08188a6bbc8ca3f9.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Scramble
2ebdb2e850c6bd77d62d6ac93242728497a13be7b60ad98ac75ad845cccb99e8.png,KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
a67150119f6d32ede4160c731041022d36225e82505bd4c4b24e5e8b4a48da6c.png,B KINGS SPLIT LEFT GUN WEAK,3 STEP,Pass,Incomplete
68e4b1d5a78e497525298fc366b51d6f9c03f0f00b1b2536af669036835537a1.png,B KINGS SPLUT LEFT GUN WEAK,3 STEP,Pass,Complete
1450551520fb165154b64ce652dc39434a1a56f69e5572fe42eccda095a20ffe.png,LIGHTNING TITE LEFT GUN WEAK BANG,DBP,Pass,Incomplete
484d01ee071e77c8d51400376f5b7dd078fc92486e327df793eb52a99c9eb476.png,B KINGS SPLIT LEFT PISTOL,,,Penalty
da90db6a99380fc74fa6a99cd2762f410fa862439b71928a6a789e0a03c90c8f.png,B KINGS SPLIT LEFT GUN STRONG,,Run,Rush
2f97977340c0dae86bffcbb0b383ecfc1b1bd1d8e152651ed9c8bd0f30907ddb.png,LIGHTNING TITE RIGHT GUN WEAK,DBP,Pass,Complete
a8af559fadc1db271901bdb1314905287be38d4221a4e754758d0eb0b3da6686.png,EMPTY,DBP,Pass,Sack
8fd9c0339e0ca9b845fc6acdc47c8fd243fb17c090f11ca0b4afa04bbe45b4e2.png,B KINGS SPLIT LEFT PISTOL,NAKED BOOTLEG,Pass,Sack
8433ecff7f988d6ed55d57e111703cd42b68bed10243f4fa949ea104fb29bdaf.png,KINGS SPLIT LEFT PISTOL,3 STEP,Pass,Complete
88e1e3cda8a53c16e763b42ad2f6a7dbf69c5416ccb6cea9265316b15b702fc0.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
4774f8b7f4fc2b89668e7522b1e8fd4572570441f12129989cd74a4006c5a8ed.png,B KINGS SPLIT LEFT GUN STRONG,,Run,Rush
0970747fa3bbb2e4f657132ae707698a43fcd87fafd30dd202873f081a53606d.png,LIGHTNING TITE RIGHT PISTOL,PA DBP,Pass,Sack
873da3f6797e071bf37ea099533d34f848c03347366b1d7ef0f85e88fa7a3b07.png,B KINGS SPLIT LEFT GUN WEAK B TRACE,3 STEP,Pass,Complete
d6312b83037fb7f094b7af1620215a10703961a30c57079fc2ae77853e7447ab.png,B KINGS SPLIT RIGHT GUN WEAK,3 STEP,Pass,Complete
ec12e6341a0e05671f03f707b95f616c8e68b252070199a56e901d1773b3417b.png,B KINGS SPLIT RIGHT GUN WEAK,,Run,Rush
6a1032112e5836c601ebf383278632b94e87ff6ab07a0633199d8ea793f01180.png,B KINGS SPLIT RIGHT GUN WEAK B TRACE,DBP,Pass,Complete
3bc683a5dcef815bddb41c602f4d215896db7d1774dad0717ce77ef1f582c9f0.png,B KINGS SPLIT LEFT GUN WEAK,,Run,Rush
82bb7712879dd923a32a0d160d18c018d1f8ec5058e83b6418500a76ee971f8a.png,ACES LEFT WING GUN STRONG,DBP,Pass,"Complete, TD"
3957bab1c86c183eaaa5e6689632ec3273b3ae0b9e78f9080b59271e8e099587.png,KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
9231c6e670f910a1dcdfc6b35dc6956bf554d7473531a4607c2115e85668bfde.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
b766c8cc815b21d2df4d41a7d7aabe3745a2194075eb8c911736bcffc3c52c54.png,B KINGS SPLIT LEFT GUN WEAK ZOOM,DBP,Pass,Scramble
760556df49b0336a0c2daed31ad825d2e4a41ef34334fc40b28199d8b4f41530.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
410ab8c46f9828d48c109fed7374d2883a7eaafa586f077759e35fc890d03f6b.png,B KINGS SPLIT RIGHT GUN WEAK,,Run,Rush
ea64715d645c32f315ead9432cdd7e16fd98c4aa1f986e6270096749906dcb85.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
496c4bbff983166fc4ebe554547a8c3bee9ed548a7f9b5a9e5bc40a88028010f.png,B KINGS SPLIT LEFT GUN WEAK,,,Penalty
da3d10c0b7b352fff7a554c899c86be72fdc42882b74db8d7782e8213e2ef5b2.png,,,,Timeout
5f59717da0a5a067163ce6db403937902b21c5de18364fc3d4413381807ee68d.png,QUEENS LEFT WING PISTOL,3 STEP,Pass,"Complete, TD"
7d36be94baf0ea4024f09ad1bba14026410eeba47792a0ff329ff2e9bbe85159.png,,DBP,Pass,Incomplete
979578ccd77ef5e31c5c7ddf58438900f2b589f1669ed5b1ff8ff411aec2a015.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
e41cdd52219d9f4d50641bcc4fd0773f453ee43d8ce0488dcc73fa4d3d6b911a.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
f5ae742414517b0142069e36b9a80329cdb5279c07ffe2817966f7b3fa43aa89.png,B KINGS SPLIT RIGHT GUN WEAK ZOOM,DBP,Pass,Sack
cfe0012b1df5a407306e5c7ea1766094e09ed9de55fb06770ec11d5e1b2512e3.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
9def0ae6b866cc256df3d47a47633b90d11dadf3be0da0f0540c47c2b02ceb26.png,,DBP,Pass,Scramble
6dc745bd43371eea725f9b4b135dd273fe597b575d7623dca59d97b96e07126b.png,LIGHTNING GUN WEAK,DBP,Pass,Complete
f267cb11a642122bf4794a2d012cb026250fb04d031a289b7bfe30795f669681.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Penalty
f03496ad35b4610b60b450bc714b828a323eae159fa8fcf6b801724a599c02ba.png,LIGHTNING TITE LEFT PISTOL,DBP,Pass,Complete
2036824ea84f39b9ae7c3e5977844bea0cb9508a57ac7bd54ee3e913815a74d6.png,LIGHTNING GUN WEAK,,Run,Rush
32ba303d3f983cf7540ea9e8a82f8a02aad23bc05a82f5a7137e315cf537e38e.png,LIGHTNING TITE RIGHT PISTOL,NAKED BOOTLEG,Pass,Complete
3451353caa394a01044980003cbed6488348ba5eb2368e916256f6dfeef72d2d.png,TWINS SPLIT LEFT PISTOL FB STRONG,,Run,Rush
d4d591812f3f56faf7fd3dd67112d688eb9f8131197e83bc0c47a233c52c49bc.png,LIGHTNING TITE LEFT GUN WEAK,DBP,Pass,Complete
73134872dd4f279a316825beedc568759f40f31334e86bc79e5f96e3aeea5e3f.png,LIGHTNING TITE RIGHT PISTOL,DBP,Pass,Complete
d4d469d64e8b58be51446e7fc69f6bbdd1cbc84352c89ed5c8a2b2d394d3099d.png,QUEENS RIGHT WING PISTOL,3 STEP,Pass,Incomplete
a2fdb51d19387bc72d4dc4bd01b58629cf20f5cd307e092ce56473a4010feddb.png,QUEENS RIGHT WING PISTOL,,Run,"Rush, TD"
5db241ae3fa3efacaa958c52fadee20df977a0b4380c1ec67b88717541fc8feb.png,LIGHTNING TITE LEFT GUN STRONG,,Run,Rush
03e28f075280d514ddb06c894c21d80e2fa1b39b36bbf06ae4316fd7ef6b6876.png,B KINGS SPLIT RIGHT PISTOL ZOOM,DBP,Pass,Complete
7386b8da6b35cde416bbdd760f4399e9cf6a90e574ff4b1cc9bf81587e5a6da1.png,LIGHTNING TITE LEFT GUN WEAK,DBP,Pass,Incomplete
a0ceb7bf76d5adb8d797636b6450c717b3846788124986153f9865e718c66cd9.png,KINGS SPLIT RIGHT GUN STRONG ZAM,,Run,Rush
a7dcc1b8c20012847bad906f73cc1004ac7e42abc55e6867aaf69d6955fd25e7.png,KINGS SPLIT RIGHT GUN WEAK AX,X HASH SCREEN,Pass,Complete
7d1d6be0214bd60561b495211441ff394e8f5c0393dc2891a54856938cc1b963.png,KINGS SPLIT RIGHT GUN WEAK,3 STEP,Pass,Complete
42952fff4f363ff322cb8f2796c78af4d2a0b6e1dcd7338f55e9eb5f773347cc.png,QUEENS RIGHT WING PISTOL,,Run,Rush
116387b4a1e0d9514a11c930e81e0aa4bc2d64b71ec34684f66e8ba42ca47b8f.png,aces right wing PISTOL,,Run,"Rush, TD"
e2b87e1d58111305fc72a9824c25aa40b8724d920cc1114bd6759636faa6f05f.png,TWINS SPLIT RIGHT PISTOL FB STRONG,,Run,Rush
614367dcc41317a12501b25ec1f7566bdc6a8fa949ab8494b619ae2a265aead8.png,B KINGS SPLIT RIGHT PISTOL,NAKED BOOTLEG,Pass,Complete
2df1d79d03f99da86c7a93771f7445aa4123fdd5e06fcd095c99a9527df58a72.png,LIGHTNING TITE RIGHT GUN WEAK,DBP,Pass,Incomplete
cc3f8259c7623f1336643f2acb2752810d879c14205b210592e201b3477d88eb.png,B KINGS SPLIT RIGHT PISTOL B TRACE,,Run,Penalty
4ea9a6f9cc2104af1cf76e582b90567ae4f8863699094519fe4d2f2557bed420.png,KINGS SPLIT LEFT PISTOL,,,Penalty
8c6ba8830c5be89d82c5525f38bf836c24d673f6cdbd0884c142a9518c9abd1c.png,B KINGS SPLIT LEFT PISTOL,3 STEP,Pass,Complete
3a2fac954ca69db92dfd0f49a2d20f8a6acae443503b1b189561b16afebd6610.png,TWINS SPLIT RIGHT GUN,TB SCREEN,Pass,Complete
7f539d21622ec153fc65e8881f3bdb14dbade74e62a82226a586696a96a597ac.png,B KINGS SPLIT RIGHT PISTOL,,Run,Rush
92c932531b951ca5068e8b457d53dcd0fa6dabaf92f3d7d8357350e0785bf386.png,LIGHTNING TITE RIGHT PISTOL,,Run,Rush
96f58213ad88217677e3135607108bc5c13243716d53b6b5a909e55e03513bab.png,LIGHTNING TITE RIGHT PISTOL BANG,DBP,Pass,Complete
6caa3d5916bc9daea6c44d3823ba4259239579818e21f2386a7c8a2bcfe2cf24.png,B KINGS SPLIT RIGHT PISTOL,,Run,Rush
573419627bdb7f09a266d1681b9ec1828ced60e5e3c274915e16d8d998b433e9.png,LIGHTNING TITE LEFT PISTOL,DBP,Pass,Incomplete
dbc94ffc270e88da8496ee682ba7fbaddca176a60e120d56b572db2a49f717ce.png,KINGS SPLIT RIGHT GUN WEAK,3 STEP,Pass,"Complete, TD"
8cdc56043754dc17189f2f9af3d250555efa628b0df38f8b1dfd583e54ea3ee2.png,B KINGS SPLIT RIGHT PISTOL BING,NAKED BOOTLEG,Pass,Complete
e44428b890e1f13ee38f45312128b4929712ff34676f517e105d5a2144b67ce7.png,B KINGS SPLIT RIGHT PISTOL BING,,Run,Rush
fc2a67b7a12ee9224a00fdd20e649a5a2396c48aee1109e2688c0e1a6d595dda.png,B KINGS SPLIT RIGHT PISTOL B TRACE,DBP,Pass,Complete
0102e5285769309a80e11351e054e81b4472e847bed7b9831ff152893019b55a.png,B KINGS SPLIT LEFT PISTOL,NAKED BOOTLEG,Pass,Complete
ad021ed399a619bcdc219da8b746879e73c3aeb85a0b2ad8617960bd733d1a25.png,LIGHTNING TITE LEFT GUN STRONG,NAKED BOOTLEG,Pass,Complete
8987a87bfde7d6c4516c1028fd680a4f1dfe750a2210f32b4c9a1425cc13b3c2.png,QUEENS RIGHT PISTOL ZOOM,DBP,Pass,Complete
6af3840088a8f43fba70cf0f9e8b2ce4fb887981ae46839f232bda2dd070fe49.png,QUEENS RIGHT WING PISTOL,,Run,Rush
6bc175eb0177dfe861556b8ac2bb78ca97f17ab27ee287af77f0b62a78349386.png,QUEENS RIGHT WING PISTOL,,Run,"Rush, TD"
be6180504973f619104bc1c7462fa3e4fa778b1048508c60c755ae9d6dbdef3f.png,LIGHTNING TITE RIGHT PISTOL BANG,DBP,Pass,Complete
95b9b827f33a06c3a7a110640ff01131650b6cb32060cca0be58ee7b16df7427.png,B KINGS SPLIT RIGHT GUN WEAK,3 STEP,Pass,Incomplete
a30057ed10e2d7d5b8d676be7c5131e11b4e5d0be8dd4dfd85fccfed73d71ecf.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
ce09b521c481ab0ed8c82b8168b997dc1386f7f9906e051e65961fc08f4be6bf.png,B KINGS SPLIT LEFT GUN WEAK,3 STEP,Pass,Complete
96515ff456c3b0fb532f818ee1bde010c82e654a53c5500dbf8a8af0f72798e4.png,LIGHTNING TITE RIGHT PISTOL BANG,TB ARROW SCREEN,Pass,Complete
974cde89dfc4898caafe12def300531db234e0c946b44d2175a20fa470c45b0f.png,KINGS SPLIT LEFT PISTOL,DBP,Pass,Complete
f30a5fff5e734fa09339747c5d06085cf62b13a50bf89360fe55159553b2edb6.png,B KINGS SPLIT LEFT PISTOL,DBP,Pass,Complete
15440fe151462a4991e22bf4ffe46e5aa161b82380afe19c8b2b1769f859bb77.png,B KINGS SPLIT RIGHT PISTOL,DBP,Pass,Incomplete
f69bdde9936b7fab41595541105c643c894c23cfef77908f4baa37d50b3db6ed.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
deee76d0ab6dc87f79e9b376fada60a797a6c6da14210bf209722b96f21edba9.png,aces right wing PISTOL,,Run,Rush
cb75807ff5f010ae0276369c9cdff212f841f18f8b3e40a7ecddfeeadbad3418.png,aces right wing PISTOL,,Run,Rush
411c44df0856f05c19d0d90266732f1c6bf754d7210bb84637fb5e5698f7b783.png,aces right wing PISTOL,3 STEP,Pass,Incomplete
